,Price US Soybean Meal,Volume US Soybean Meal,Price Feeder Cattle,Volume Feeder Cattle,Price Live Cattle,Volume Live Cattle,Price US Corn,Volume US Corn,Price US Soybean Oil,Volume US Soybean Oil,Price US Soybeans,Volume US Soybeans,Price US Wheat,Volume US Wheat,lag1,lag2,lag3
8/02/1995,-1.152110485,-0.604342246,-1.056405878,0.020932122,-0.806506806,-0.720493232,-0.813865868,-0.85816361,-0.516617246,-0.530977475,-0.974604896,-0.631818264,-0.592545717,-0.688325689,-0.743152827,-0.9315941,-0.948634003
9/02/1995,-1.159126915,-0.647600277,-1.041743343,-0.239855721,-0.764601286,-0.639105131,-0.813865868,-0.849146424,-0.503661374,-0.575924938,-0.970107111,-0.48621734,-0.587123697,-0.733721607,-0.740145785,-0.920568281,-0.929589406
10/02/1995,-1.154115179,-0.548575869,-1.044581253,-0.373147285,-0.736091794,-0.551375099,-0.80895513,-0.861545055,-0.489985731,-0.539698625,-0.95961228,-0.339162485,-0.54916956,-0.581150365,-0.741148132,-0.925580017,-0.963669211
13/02/1995,-1.161131609,-0.671053426,-1.039378418,-0.558596418,-0.737809233,-0.68349864,-0.812228955,-0.907758132,-0.483507796,-0.589342091,-0.965609326,-0.640126448,-0.574924153,-0.767512554,-0.741148132,-0.925580017,-0.98171146
14/02/1995,-1.161131609,-0.70128193,-1.05475043,-0.570186989,-0.74467899,-0.657073932,-0.807318218,-0.787153272,-0.467672841,-0.500118023,-0.957363388,-0.630572036,-0.577635163,-0.826902702,-0.718094147,-0.925580017,-0.98171146
15/02/1995,-1.169150387,-0.528249806,-1.059007295,-0.51802942,-0.759105481,-0.707809372,-0.810592043,-0.805892111,-0.450398345,-0.38405965,-0.958862649,-0.559952473,-0.604745261,-0.632007445,-0.734131702,-0.925580017,-0.98171146
16/02/1995,-1.172157429,-0.601215159,-1.051203043,-0.680297412,-0.754983626,-0.758544812,-0.817139693,-0.822235761,-0.464073988,-0.523598041,-0.963360434,-0.658612157,-0.602034251,-0.759662132,-0.740145785,-0.930591753,-0.98171146
17/02/1995,-1.165140998,-0.688773583,-1.051203043,-0.755636122,-0.756701066,-0.770171683,-0.818776605,-0.815613765,-0.493584585,-0.532990048,-0.967858219,-0.688729324,-0.602034251,-0.82417212,-0.764202118,-0.92457767,-0.969683294
21/02/1995,-1.157122221,-0.459975083,-1.063737145,-0.494848279,-0.761853384,-0.770171683,-0.823687343,-0.751084529,-0.48854619,-0.567203788,-0.961861172,-0.693714234,-0.635921874,-0.709146374,-0.764202118,-0.92457767,-0.969683294
22/02/1995,-1.153112832,-0.478216421,-1.071304905,-0.529619991,-0.820933296,-0.218423776,-0.820413518,-0.79067561,-0.483507796,-0.494080305,-0.960361911,-0.629118104,-0.634566369,-0.772973717,-0.751171604,-0.937608184,-0.969683294
23/02/1995,-1.131061193,-0.086288238,-1.061135728,-0.471667137,-0.802041464,0.089159828,-0.812228955,-0.736431602,-0.486386878,-0.553786635,-0.960361911,-0.578438182,-0.630499854,-0.727577799,-0.750169257,-0.933598795,-0.950638697
24/02/1995,-1.152110485,-0.478216421,-1.071304905,-0.697683268,-0.814407027,-0.3611172,-0.812228955,-0.724455652,-0.453997199,-0.339112188,-0.958862649,-0.593600618,-0.629144349,-0.772973717,-0.755180993,-0.928587059,-0.95665278
27/02/1995,-1.166143345,-0.418801776,-1.072487367,-0.738250266,-0.811659124,-0.253304391,-0.812228955,-0.635833622,-0.467672841,-0.440411693,-0.96860785,-0.568676066,-0.663031972,-0.583880946,-0.755180993,-0.928587059,-0.961664516
28/02/1995,-1.171155081,-0.504796657,-1.06704804,-0.58177756,-0.777997313,0.28998761,-0.810592043,-0.718115443,-0.478469401,-0.540369482,-0.96860785,-0.747094316,-0.694208584,-0.77843488,-0.77422559,-0.928587059,-0.961664516
1/03/1995,-1.185187942,-0.613202325,-1.074852292,-0.686092697,-0.78486707,-0.363231177,-0.807318218,-0.750943635,-0.474150777,-0.5068266,-0.971606373,-0.688937029,-0.673876011,-0.815980376,-0.786253756,-0.920568281,-0.961664516
2/03/1995,-1.187192637,-0.678349961,-1.094481169,-0.089178301,-0.808224245,0.026797517,-0.80895513,-0.754184186,-0.460475134,-0.493409447,-0.975354527,-0.704722578,-0.688786565,-0.910526761,-0.780239673,-0.903528379,-0.940615225
3/03/1995,-1.180176206,-0.702845473,-1.096609602,-0.407918998,-0.801354488,-0.476328928,-0.820413518,-0.677397213,-0.459755364,-0.536344336,-0.971606373,-0.789673759,-0.69014207,-0.950802838,-0.798281923,-0.916558892,-0.938610531
6/03/1995,-1.170152734,-0.75861185,-1.096136617,-0.535415277,-0.80581983,-0.300868865,-0.799133655,-0.300084344,-0.394256234,-0.083515423,-0.943870033,-0.788219827,-0.650832428,-0.941587126,-0.798281923,-0.916558892,-0.945626961
7/03/1995,-1.129056499,-0.754442401,-1.088568857,-0.616549272,-0.807537269,-0.379086002,-0.790949093,-0.608359384,-0.410810959,-0.175422921,-0.928877417,-0.806290127,-0.599323241,-0.923155701,-0.795274881,-0.916558892,-0.945626961
8/03/1995,-1.144091707,-0.878483502,-1.08596744,-0.610753987,-0.843260007,0.287873634,-0.794222918,-0.729386925,-0.426645914,-0.455841419,-0.948367818,-0.820829449,-0.639988388,-0.942952417,-0.79928427,-0.944624614,-0.945626961
9/03/1995,-1.145094054,-0.883174132,-1.089041842,-0.767226693,-0.84600791,-0.097927106,-0.792586005,-0.802792454,-0.414409812,-0.52963576,-0.943120402,-0.815221424,-0.680653535,-0.950120193,-0.782244367,-0.937608184,-0.947631656
10/03/1995,-1.145094054,-0.875356415,-1.08785938,-0.668706841,-0.843260007,-0.439334336,-0.78931218,-0.756297589,-0.430964538,-0.561166069,-0.947618187,-0.833707134,-0.719963177,-0.962749133,-0.790263145,-0.92457767,-0.94963635
13/03/1995,-1.130058846,-0.885258856,-1.094481169,-0.686092697,-0.877608794,0.288930622,-0.774579968,-0.677679,-0.407212106,-0.465233426,-0.930376679,-0.832668611,-0.726740702,-0.973671459,-0.790263145,-0.92457767,-0.952643392
14/03/1995,-1.106002513,-0.879004683,-1.102521914,-0.268832148,-0.883791575,0.131439361,-0.776216881,-0.699376604,-0.438882015,-0.266659561,-0.927378156,-0.832045497,-0.711830148,-0.978791299,-0.728117619,-0.92457767,-0.952643392
15/03/1995,-1.078939139,-0.869623423,-1.120258852,-0.431100139,-0.886539478,0.060621143,-0.768032318,-0.630761455,-0.436722703,-0.425652824,-0.90338997,-0.84346925,-0.68743106,-0.979815267,-0.729119966,-0.914554198,-0.952643392
16/03/1995,-1.07492975,-0.831056022,-1.154077278,-0.44269071,-0.919857801,0.31535533,-0.777853793,-0.689795844,-0.486386878,-0.255925839,-0.911635909,-0.85883939,-0.718607673,-0.974695427,-0.746159868,-0.907537768,-0.94963635
17/03/1995,-1.047866376,-0.842000825,-1.151712353,-0.575982274,-0.931879876,0.300557494,-0.776216881,-0.713043276,-0.471271694,-0.390768227,-0.8943944,-0.886879511,-0.692853079,-0.98527643,-0.75618334,-0.893504907,-0.951641044
20/03/1995,-1.04987107,-0.835225471,-1.141779669,-0.599163416,-0.915392459,0.319583284,-0.781127618,-0.730232286,-0.459035593,-0.453157988,-0.899641816,-0.898926378,-0.649476923,-0.984935108,-0.75618334,-0.893504907,-0.910544809
21/03/1995,-1.06791332,-0.862848069,-1.152894816,-0.686092697,-0.944932415,0.045823306,-0.786038355,-0.665562157,-0.465513529,-0.411564814,-0.910886278,-0.905988334,-0.676587021,-0.984252462,-0.769213854,-0.893504907,-0.910544809
22/03/1995,-1.070920361,-0.886301218,-1.148874443,-0.726659695,-0.96348076,0.213884451,-0.786038355,-0.68965495,-0.489985731,-0.371984212,-0.91313517,-0.886879511,-0.654898942,-0.782530752,-0.761195076,-0.887490824,-0.910544809
23/03/1995,-1.039847598,-0.540236971,-1.162827501,-0.761431407,-0.990272813,0.344951003,-0.738567893,-0.867180796,-0.47774963,-0.693995884,-0.893644769,-0.693714234,-0.676587021,-0.820758893,-0.753176299,-0.859425102,-0.91756124
24/03/1995,-1.037842904,-0.638740198,-1.172523693,-0.709273839,-1.006760231,0.400971385,-0.738567893,-0.845342299,-0.48854619,-0.692654169,-0.897392923,-0.7554025,-0.686075555,-0.848747354,-0.750169257,-0.852408671,-0.930591753
27/03/1995,-1.047866376,-0.540236971,-1.163536978,-0.697683268,-0.965198199,-0.113781931,-0.728746418,-0.859008971,-0.489265961,-0.661794717,-0.902640339,-0.629533513,-0.695564089,-0.834753124,-0.750169257,-0.852408671,-0.92457767
28/03/1995,-1.043856987,-0.541800515,-1.165901903,-0.697683268,-1.001264425,0.096558746,-0.722198768,-0.805469431,-0.502221833,-0.656427856,-0.900391447,-0.764749207,-0.703697119,-0.892436658,-0.739143438,-0.852408671,-0.92457767
29/03/1995,-1.044859334,-0.664278072,-1.177253543,-0.604958702,-1.052787604,0.029968482,-0.727109506,-0.72797799,-0.518056787,-0.675882727,-0.909387016,-0.756441023,-0.706408128,-0.893119304,-0.741148132,-0.841382852,-0.92457767
30/03/1995,-1.040849945,-0.600693978,-1.177726528,-0.604958702,-1.020499745,0.185345766,-0.725472593,-0.835620646,-0.53173243,-0.639656414,-0.913884801,-0.715315513,-0.715896663,-0.899604435,-0.745157521,-0.842385199,-0.915556545
31/03/1995,-1.028821779,-0.618414136,-1.22147764,-0.749840837,-1.016034403,-0.123294826,-0.720561856,-0.759679034,-0.546127843,-0.675882727,-0.910886278,-0.711369125,-0.729451712,-0.852160581,-0.765204465,-0.838375811,-0.915556545
3/04/1995,-0.977702072,-0.317171463,-1.19309854,-0.575982274,-0.974815859,-0.131750733,-0.697645081,-0.721074207,-0.547567384,-0.669845009,-0.886148461,-0.683952118,-0.715896663,-0.877077137,-0.765204465,-0.838375811,-0.960662169
4/04/1995,-0.978704419,-0.523559176,-1.184821303,-0.830974832,-0.968976565,-0.479499893,-0.702555818,-0.823362909,-0.550446467,-0.66649072,-0.887647723,-0.773680505,-0.700986109,-0.875029201,-0.845392241,-0.838375811,-0.960662169
5/04/1995,-0.987725544,-0.642388466,-1.149347428,-0.570186989,-0.919170825,-0.434049395,-0.710740381,-0.789548462,-0.538930136,-0.657098713,-0.887647723,-0.806705536,-0.677942526,-0.821782861,-0.825345297,-0.841382852,-0.960662169
6/04/1995,-0.99975371,-0.570465475,-1.144617579,-0.697683268,-0.917453386,-0.349490329,-0.715651118,-0.837734049,-0.524534723,-0.659782144,-0.892895139,-0.749794476,-0.694208584,-0.910868084,-0.82434295,-0.853411019,-0.959659822
7/04/1995,-0.998751363,-0.590270356,-1.149347428,-0.558596418,-0.92157524,-0.258589332,-0.714014206,-0.80744194,-0.505100915,-0.634960411,-0.877902523,-0.630779741,-0.718607673,-0.883220946,-0.828352339,-0.844389894,-0.965673905
10/04/1995,-0.998751363,-0.647079096,-1.155259741,-0.73245498,-0.944932415,0.338609073,-0.704192731,-0.7734866,-0.513738163,-0.684603877,-0.879401784,-0.741693997,-0.695564089,-0.8825383,-0.828352339,-0.844389894,-0.964671558
11/04/1995,-0.988727891,-0.427661855,-1.18647675,-0.58177756,-0.996455595,-0.085243246,-0.700918906,-0.710366299,-0.500782291,-0.65508614,-0.864409168,-0.651342496,-0.646765913,-0.735428221,-0.83135938,-0.844389894,-0.964671558
12/04/1995,-0.994741974,-0.660629804,-1.1912066,-0.715069124,-1.009851621,-0.112724943,-0.712377293,-0.794197948,-0.520216099,-0.651060994,-0.872655107,-0.761633638,-0.668453991,-0.829974606,-0.825345297,-0.838375811,-0.964671558
13/04/1995,-1.028821779,-0.341145793,-1.199010853,-0.836770118,-1.010882085,-0.713094314,-0.738567893,-0.178915909,-0.535331283,-0.533660906,-0.906388493,-0.652796428,-0.673876011,-0.860352325,-0.814319478,-0.842385199,-0.964671558
17/04/1995,-1.035838209,-0.659066261,-1.219822192,-0.807793691,-1.043513432,-0.496411706,-0.750026281,-0.66809824,-0.537490595,-0.626239261,-0.909387016,-0.779703938,-0.69014207,-0.931347445,-0.814319478,-0.842385199,-0.964671558
18/04/1995,-1.04987107,-0.519910909,-1.200193315,-0.616549272,-1.016034403,-0.492183753,-0.753300106,-0.60018756,-0.567720962,-0.539698625,-0.925878894,-0.668374273,-0.676587021,-0.920766442,-0.82434295,-0.842385199,-0.964671558
19/04/1995,-1.069918014,-0.338018706,-1.19972033,-0.697683268,-1.033208796,-0.712037325,-0.750026281,-0.715861147,-0.564122109,-0.608796963,-0.934874464,-0.686444573,-0.69014207,-0.877077137,-0.829354686,-0.866441532,-0.964671558
20/04/1995,-1.055885153,-0.66323571,-1.210126,-0.801998405,-1.039391578,-0.762772765,-0.740204806,-0.804342282,-0.555484861,-0.64099813,-0.925129263,-0.800474398,-0.683364545,-0.94465903,-0.817326519,-0.853411019,-0.935603489
21/04/1995,-1.06791332,-0.64916382,-1.215565327,-0.633935129,-1.017751842,-0.762772765,-0.735294068,-0.794057055,-0.549006925,-0.658440429,-0.934874464,-0.779496233,-0.688786565,-0.927592896,-0.809307742,-0.860427449,-0.934601142
24/04/1995,-1.062901584,-0.698676024,-1.205632642,-0.778817264,-1.137972595,-0.350547317,-0.732020243,-0.786307911,-0.537490595,-0.681920446,-0.924379632,-0.696829803,-0.68200904,-0.892777981,-0.809307742,-0.860427449,-0.959659822
25/04/1995,-1.073927403,-0.554830042,-1.20728809,-0.755636122,-1.160299306,-0.222651729,-0.723835681,-0.603287217,-0.5324522,-0.553786635,-0.928127786,-0.696414394,-0.671165001,-0.859328357,-0.798281923,-0.860427449,-0.959659822
26/04/1995,-1.080943833,-0.278604062,-1.208943537,-0.819384261,-1.17575626,-0.305096819,-0.718924943,-0.661758032,-0.538210365,-0.59537981,-0.937872987,-0.613747964,-0.672520506,-0.8900474,-0.810310089,-0.847396935,-0.959659822
27/04/1995,-1.090967305,-0.247333196,-1.204923165,-0.819384261,-1.141407473,-0.265988251,-0.723835681,-0.599764879,-0.538930136,-0.650390137,-0.946118926,-0.575322613,-0.699630604,-0.858645712,-0.810310089,-0.847396935,-0.960662169
28/04/1995,-1.083950875,-0.30153603,-1.176544065,-0.50643885,-1.167169063,-0.184600149,-0.723835681,-0.658940161,-0.505820686,-0.636972984,-0.93187594,-0.695998985,-0.69014207,-0.90404163,-0.800286617,-0.850403977,-0.963669211
1/05/1995,-1.069918014,-0.475610516,-1.174652126,-0.703478553,-1.163734184,-0.36745913,-0.705829643,-0.664294115,-0.454716969,-0.581291799,-0.904139601,-0.751663817,-0.658965457,-0.968210296,-0.800286617,-0.850403977,-0.95665278
2/05/1995,-1.062901584,-0.516262641,-1.200902793,-0.402123712,-1.201517849,0.101843688,-0.696008168,-0.481836996,-0.459755364,-0.535002621,-0.904139601,-0.765372321,-0.652187933,-0.951826807,-0.816324172,-0.850403977,-0.95665278
3/05/1995,-1.063903931,-0.500627208,-1.200193315,-0.419509569,-1.207700631,-0.228993659,-0.710740381,-0.678242574,-0.497183438,-0.636302126,-0.916133693,-0.797151124,-0.646765913,-0.975378072,-0.83135938,-0.834366422,-0.95665278
4/05/1995,-1.063903931,-0.5918339,-1.203031225,-0.628139843,-1.19980041,-0.400225768,-0.709103468,-0.773627493,-0.507979998,-0.665149005,-0.921381109,-0.827060587,-0.656254447,-0.972647491,-0.818328867,-0.83135938,-0.951641044
5/05/1995,-1.073927403,-0.637697836,-1.220295177,-0.523824706,-1.242736393,-0.073616375,-0.722198768,-0.737136069,-0.55404532,-0.502801454,-0.942370772,-0.82269879,-0.67929803,-0.977084686,-0.84940163,-0.816324172,-0.958657475
8/05/1995,-1.071922709,-0.673659332,-1.255769052,-0.407918998,-1.294259573,0.090216816,-0.707466556,-0.681905806,-0.579957064,-0.554457493,-0.956613757,-0.846584819,-0.652187933,-0.9712822,-0.84940163,-0.816324172,-0.920568281
9/05/1995,-1.069918014,-0.704930197,-1.251039202,-0.477462423,-1.281550522,0.208599509,-0.709103468,-0.685146357,-0.556204632,-0.613492966,-0.943870033,-0.876078872,-0.625077835,-0.980497913,-0.840380505,-0.816324172,-0.920568281
10/05/1995,-1.059894542,-0.756527126,-1.254113604,-0.448485996,-1.299411891,0.567975541,-0.704192731,-0.763060479,-0.556204632,-0.651731852,-0.942370772,-0.841807613,-0.614233795,-0.97640204,-0.850403977,-0.77422559,-0.920568281
11/05/1995,-1.063903931,-0.753400039,-1.248674277,-0.651320985,-1.293572597,-0.03873576,-0.705829643,-0.742067343,-0.569160504,-0.638314699,-0.955114495,-0.857593163,-0.602034251,-0.983228494,-0.833364075,-0.769213854,-0.923575323
12/05/1995,-1.062901584,-0.784670905,-1.249856739,-0.691887983,-1.290824694,-0.407624687,-0.705829643,-0.790957397,-0.57563844,-0.580620941,-0.953615234,-0.862785778,-0.576279658,-0.97640204,-0.836371116,-0.778234979,-0.886488476
15/05/1995,-1.061899237,-0.769556653,-1.238505099,-0.691887983,-1.29151167,-0.554546064,-0.727109506,-0.556651459,-0.581396605,-0.64368156,-0.958113018,-0.863408891,-0.611522786,-0.982545849,-0.836371116,-0.778234979,-0.843387547
16/05/1995,-1.048868723,-0.784670905,-1.224552042,-0.616549272,-1.273650301,-0.298754889,-0.715651118,-0.744039852,-0.566281421,-0.577937511,-0.943870033,-0.876286576,-0.614233795,-0.981521881,-0.823340603,-0.778234979,-0.843387547
17/05/1995,-1.040849945,-0.833661928,-1.22336958,-0.599163416,-1.24960615,0.276246762,-0.696008168,-0.469297472,-0.580676834,-0.535673479,-0.944619664,-0.886256397,-0.622366825,-0.980839235,-0.815321825,-0.775227937,-0.843387547
18/05/1995,-1.000756057,-0.836789014,-1.225025027,-0.819384261,-1.258193347,-0.491126765,-0.684549781,-0.691486566,-0.508699768,-0.566532931,-0.892895139,-0.899757196,-0.589834707,-0.978108654,-0.762197423,-0.754178646,-0.807303047
19/05/1995,-0.996746668,-0.860763345,-1.217930252,-0.709273839,-1.236897099,-0.305096819,-0.702555818,-0.726005481,-0.540369677,-0.530977475,-0.908637385,-0.877117395,-0.535614511,-0.894143272,-0.787256103,-0.769213854,-0.882479088
22/05/1995,-0.907537768,0.767406396,-1.21863973,-0.807793691,-1.210105046,-0.184600149,-0.645263881,-0.899586308,-0.481348484,-0.554457493,-0.826927628,0.2924672,-0.606100766,-0.583198301,-0.787256103,-0.769213854,-0.904530726
23/05/1995,-0.909542462,0.434892858,-1.222660102,-0.691887983,-1.201517849,0.003543773,-0.604341068,-0.869998667,-0.494304355,-0.571228934,-0.832924675,0.193184401,-0.558658094,-0.467831231,-0.628885246,-0.769213854,-0.904530726
24/05/1995,-0.922572976,-0.284337054,-1.223842565,-0.790407834,-1.207700631,-0.542919193,-0.609251806,-0.854500379,-0.472711236,-0.635631269,-0.826927628,-0.324207753,-0.560013599,-0.740206738,-0.728117619,-0.78124202,-0.904530726
25/05/1995,-0.927584712,-0.13527926,-1.226680475,-0.790407834,-1.213539925,-0.625364282,-0.609251806,-0.901136137,-0.481348484,-0.671186724,-0.837422459,-0.406666479,-0.543747541,-0.696858757,-0.765204465,-0.78124202,-0.904530726
26/05/1995,-0.918563587,-0.297366581,-1.210835477,-0.51802942,-1.202548313,-0.585198726,-0.583061206,-0.867180796,-0.437442473,-0.623555831,-0.815683166,-0.363879332,-0.500371384,-0.616647924,-0.770216201,-0.773223243,-0.888493171
30/05/1995,-1.013786571,0.755419231,-1.206105627,-0.30360386,-1.222127121,-0.153947488,-0.612525631,-0.871548496,-0.483507796,-0.659782144,-0.893644769,0.066069187,-0.565435619,-0.662726488,-0.770216201,-0.773223243,-0.888493171
31/05/1995,-1.000756057,-0.128503906,-1.21201794,-0.367352,-1.233462221,-0.326236585,-0.617436368,-0.907335452,-0.508699768,-0.624226688,-0.890646246,-0.518203849,-0.566791124,-0.686277753,-0.675995564,-0.773223243,-0.888493171
1/06/1995,-0.969683294,-0.390136816,-1.20255824,-0.193493438,-1.201517849,-0.236392577,-0.592882681,-0.883524445,-0.48854619,-0.651731852,-0.868157322,-0.533573989,-0.517992947,-0.669894264,-0.679002606,-0.836371116,-0.860427449
2/06/1995,-0.973692683,-0.266095715,-1.18363884,0.049908549,-1.187778335,-0.088414211,-0.574876643,-0.868448838,-0.504381145,-0.65508614,-0.877152892,-0.371356697,-0.497660374,-0.604018985,-0.689026078,-0.833364075,-0.83135938
5/06/1995,-0.98171146,-0.540236971,-1.164719441,0.49035024,-1.158581866,0.354463898,-0.592882681,-0.869575986,-0.495743897,-0.680578731,-0.882400307,-0.503041413,-0.499015879,-0.679792622,-0.689026078,-0.833364075,-0.901523684
6/06/1995,-0.968680947,-0.475610516,-1.168739813,-0.100768871,-1.144155376,-0.362174188,-0.597793418,-0.840551919,-0.464793758,-0.660453002,-0.85691286,-0.39088093,-0.519348452,-0.583539623,-0.778234979,-0.833364075,-0.901523684
7/06/1995,-0.978704419,-0.502190751,-1.173469663,-0.628139843,-1.146559791,-0.642276096,-0.612525631,-0.829844011,-0.451118116,-0.646364991,-0.858412122,-0.471470314,-0.565435619,-0.495819692,-0.793270187,-0.814319478,-0.901523684
8/06/1995,-0.971687988,-0.500627208,-1.164719441,-0.297808575,-1.119080762,-0.635934166,-0.574876643,-0.8409746,-0.463354217,-0.660453002,-0.860661014,-0.532950875,-0.536970016,-0.619378506,-0.771218548,-0.819331214,-0.860427449
9/06/1995,-0.982713808,-0.614765868,-1.153604293,-0.471667137,-1.10018893,-0.642276096,-0.587971943,-0.846328554,-0.484947337,-0.654415283,-0.876403261,-0.671697547,-0.555947085,-0.546676773,-0.761195076,-0.814319478,-0.843387547
12/06/1995,-1.000756057,-0.464665713,-1.158334143,-0.29201329,-1.101906369,-0.707809372,-0.591245768,-0.861122374,-0.544688301,-0.58665866,-0.91313517,-0.577191955,-0.574924153,-0.66170252,-0.761195076,-0.814319478,-0.864436838
13/06/1995,-0.990732585,-0.457890358,-1.175361603,-0.129745298,-1.142437937,-0.573571854,-0.573239731,-0.817304487,-0.514457934,-0.65508614,-0.893644769,-0.659235271,-0.535614511,-0.523808152,-0.700051897,-0.814319478,-0.864436838
14/06/1995,-0.972690336,-0.510529649,-1.196172943,0.165814257,-1.152399085,-0.744803963,-0.542138394,-0.805187644,-0.496463667,-0.663136432,-0.876403261,-0.590277344,-0.493593859,-0.531999897,-0.700051897,-0.838375811,-0.864436838
